ActivityStartDate	ActivityDepthHeightMeasure.MeasureValue	ResultMeasureValue
1998-03-13T06:00:00Z	7	8.6
1998-03-13T06:00:00Z	8	8.6
1998-03-13T06:00:00Z	9	8.6
1998-03-13T06:00:00Z	10	8.6
1998-03-13T06:00:00Z	11	8.6
1998-03-13T06:00:00Z	11.5	8.7
1998-03-13T06:00:00Z	12	8.7
1998-03-13T06:00:00Z	13	8.7
1998-03-13T06:00:00Z	14	8.8
1998-03-13T06:00:00Z	15	8.8
1998-03-13T06:00:00Z	16	8.7
1998-03-13T06:00:00Z	17	8.8
1998-03-13T06:00:00Z	18	8.8
1998-03-13T06:00:00Z	19	8.8
1998-03-13T06:00:00Z	20	8.7
1998-03-13T06:00:00Z	21	8.6
1998-03-13T06:00:00Z	22	8.5
1998-03-13T06:00:00Z	23	4.8
1998-03-13T06:00:00Z	24	5.8
1998-03-26T06:00:00Z	0	16.7
1998-03-26T06:00:00Z	1	16.7
1998-03-26T06:00:00Z	2	16.7
1998-03-26T06:00:00Z	3	16.7
1998-03-26T06:00:00Z	4	16.7
1998-03-26T06:00:00Z	5	16.7
1998-03-26T06:00:00Z	6	16.7
1998-03-26T06:00:00Z	7	16.7
1998-03-26T06:00:00Z	8	16.7
1998-03-26T06:00:00Z	9	16.7
1998-03-26T06:00:00Z	10	16.6
1998-03-26T06:00:00Z	11	16.6
1998-03-26T06:00:00Z	12	16.6
1998-03-26T06:00:00Z	13	16.6
1998-03-26T06:00:00Z	14	16.6
1998-03-26T06:00:00Z	15	16.6
1998-03-26T06:00:00Z	16	16.6
1998-03-26T06:00:00Z	17	16.6
1998-03-26T06:00:00Z	18	16.6
1998-03-26T06:00:00Z	19	16.6
1998-03-26T06:00:00Z	20	16.5
1998-03-26T06:00:00Z	21	16.4
1998-03-26T06:00:00Z	22	16.4
1998-03-26T06:00:00Z	23	6.8
1998-04-10T05:00:00Z	0	8.9
1998-04-10T05:00:00Z	1	8.9
1998-04-10T05:00:00Z	2	8.9
1998-04-10T05:00:00Z	3	8.9
1998-04-10T05:00:00Z	4	8.9
1998-04-10T05:00:00Z	5	8.8
1998-04-10T05:00:00Z	6	8.8
1998-04-10T05:00:00Z	7	8.9
1998-04-10T05:00:00Z	8	8.8
1998-04-10T05:00:00Z	9	8.8
1998-04-10T05:00:00Z	10	8.8
1998-04-10T05:00:00Z	11	8.8
1998-04-10T05:00:00Z	12	8.8
1998-04-10T05:00:00Z	13	8.8
1998-04-10T05:00:00Z	14	8.8
1998-04-10T05:00:00Z	15	8.8
1998-04-10T05:00:00Z	16	8.8
1998-04-10T05:00:00Z	17	8.8
1998-04-10T05:00:00Z	18	8.8
1998-04-10T05:00:00Z	19	8.8
1998-04-10T05:00:00Z	20	8.8
1998-04-10T05:00:00Z	21	8.7
1998-04-10T05:00:00Z	22	8.6
1998-04-10T05:00:00Z	23	8.5
1998-05-11T05:00:00Z	0	9.9
1998-05-11T05:00:00Z	1	10
1998-05-11T05:00:00Z	2	10.1
1998-05-11T05:00:00Z	3	10.3
1998-05-11T05:00:00Z	4	10.4
1998-05-11T05:00:00Z	5	10.4
1998-05-11T05:00:00Z	6	10.4
1998-05-11T05:00:00Z	7	10.4
1998-05-11T05:00:00Z	8	10.5
1998-05-11T05:00:00Z	9	10.4
1998-05-11T05:00:00Z	10	10.6
1998-05-11T05:00:00Z	11	10.6
1998-05-11T05:00:00Z	12	10.7
1998-05-11T05:00:00Z	13	10.6
1998-05-11T05:00:00Z	14	10.1
1998-05-11T05:00:00Z	15	10
1998-05-11T05:00:00Z	16	9.7
1998-05-11T05:00:00Z	17	9.2
1998-05-11T05:00:00Z	18	8.6
1998-05-11T05:00:00Z	19	8.3
1998-05-11T05:00:00Z	20	8.3
1998-05-11T05:00:00Z	21	8.3
1998-05-11T05:00:00Z	22	8.1
1998-05-11T05:00:00Z	23	8.1
1998-05-28T05:00:00Z	0	9.8
1998-05-28T05:00:00Z	1	9.8
1998-05-28T05:00:00Z	2	9.6
1998-05-28T05:00:00Z	3	9.5
1998-05-28T05:00:00Z	4	9.7
1998-05-28T05:00:00Z	5	9.6
1998-05-28T05:00:00Z	6	9.5
1998-05-28T05:00:00Z	7	9.6
1998-05-28T05:00:00Z	8	9.2
1998-05-28T05:00:00Z	9	8.4
1998-05-28T05:00:00Z	10	7.9
1998-05-28T05:00:00Z	11	7.3
1998-05-28T05:00:00Z	12	7.2
1998-05-28T05:00:00Z	13	6.9
1998-05-28T05:00:00Z	14	6.5
1998-05-28T05:00:00Z	15	6.3
1998-05-28T05:00:00Z	16	6.1
1998-05-28T05:00:00Z	17	6.3
1998-05-28T05:00:00Z	18	6.4
1998-05-28T05:00:00Z	19	6.3
1998-05-28T05:00:00Z	20	5.6
1998-05-28T05:00:00Z	21	5
1998-05-28T05:00:00Z	22	4.6
1998-05-28T05:00:00Z	23	3
1998-05-28T05:00:00Z	24	1.8
1998-06-08T05:00:00Z	0	8.7
1998-06-08T05:00:00Z	1	8.7
1998-06-08T05:00:00Z	2	8.7
1998-06-08T05:00:00Z	3	8.6
1998-06-08T05:00:00Z	4	8.6
1998-06-08T05:00:00Z	5	8.6
1998-06-08T05:00:00Z	6	8.6
1998-06-08T05:00:00Z	7	8.6
1998-06-08T05:00:00Z	8	8.5
1998-06-08T05:00:00Z	9	8.4
1998-06-08T05:00:00Z	10	7.7
1998-06-08T05:00:00Z	11	5.9
1998-06-08T05:00:00Z	12	5.6
1998-06-08T05:00:00Z	13	5.4
1998-06-08T05:00:00Z	14	5.2
1998-06-08T05:00:00Z	15	4.7
1998-06-08T05:00:00Z	16	4.4
1998-06-08T05:00:00Z	17	3.7
1998-06-08T05:00:00Z	18	2.6
1998-06-08T05:00:00Z	19	2.5
1998-06-08T05:00:00Z	20	2.5
1998-06-08T05:00:00Z	21	2.2
1998-06-08T05:00:00Z	22	0.5
1998-06-08T05:00:00Z	23	0.5
1998-06-08T05:00:00Z	24	0.4
1998-06-22T05:00:00Z	0	12.9
1998-06-22T05:00:00Z	1	12.3
1998-06-22T05:00:00Z	2	9.7
1998-06-22T05:00:00Z	3	9.5
1998-06-22T05:00:00Z	4	9.4
1998-06-22T05:00:00Z	5	8.8
1998-06-22T05:00:00Z	6	8.6
1998-06-22T05:00:00Z	7	8.3
1998-06-22T05:00:00Z	8	7.7
1998-06-22T05:00:00Z	9	7.4
1998-06-22T05:00:00Z	10	7.2
1998-06-22T05:00:00Z	11	6.4
1998-06-22T05:00:00Z	12	5.4
1998-06-22T05:00:00Z	13	4.1
1998-06-22T05:00:00Z	14	3.2
1998-06-22T05:00:00Z	15	2.9
1998-06-22T05:00:00Z	16	2.7
1998-06-22T05:00:00Z	17	2.1
1998-06-22T05:00:00Z	18	1.1
1998-06-22T05:00:00Z	19	0.8
1998-06-22T05:00:00Z	20	0.7
1998-06-22T05:00:00Z	21	0.6
1998-06-22T05:00:00Z	22	0.6
1998-07-06T05:00:00Z	0	10
1998-07-06T05:00:00Z	1	10
1998-07-06T05:00:00Z	2	10.1
1998-07-06T05:00:00Z	3	10
1998-07-06T05:00:00Z	4	9.9
1998-07-06T05:00:00Z	5	9.8
1998-07-06T05:00:00Z	6	9.8
1998-07-06T05:00:00Z	7	5.7
1998-07-06T05:00:00Z	8	5.3
1998-07-06T05:00:00Z	9	4.4
1998-07-06T05:00:00Z	10	3.6
1998-07-06T05:00:00Z	11	3
1998-07-06T05:00:00Z	12	1.8
1998-07-06T05:00:00Z	13	1.2
1998-07-06T05:00:00Z	14	1.2
1998-07-06T05:00:00Z	15	1.2
1998-07-06T05:00:00Z	16	0.9
1998-07-06T05:00:00Z	17	0.9
1998-07-06T05:00:00Z	18	0.9
1998-07-06T05:00:00Z	19	0.3
1998-07-06T05:00:00Z	20	0.3
1998-07-06T05:00:00Z	21	0.3
1998-07-06T05:00:00Z	22	0.3
1998-07-06T05:00:00Z	23	0.2
1998-07-06T05:00:00Z	24	0.2
1998-07-23T05:00:00Z	0	8.3
1998-07-23T05:00:00Z	1	8.3
1998-07-23T05:00:00Z	2	8.3
1998-07-23T05:00:00Z	3	8.3
1998-07-23T05:00:00Z	4	8.2
1998-07-23T05:00:00Z	5	8.2
1998-07-23T05:00:00Z	6	8.2
1998-07-23T05:00:00Z	7	8.1
1998-07-23T05:00:00Z	8	8
1998-07-23T05:00:00Z	9	0.9
1998-07-23T05:00:00Z	10	0.4
1998-07-23T05:00:00Z	11	0.4
1998-07-23T05:00:00Z	12	0.4
1998-07-23T05:00:00Z	13	0.4
1998-07-23T05:00:00Z	14	0.4
1998-07-23T05:00:00Z	15	0.4
1998-07-23T05:00:00Z	16	0.4
1998-07-23T05:00:00Z	17	0.5
1998-07-23T05:00:00Z	18	0.5
1998-07-23T05:00:00Z	19	0.5
1998-07-23T05:00:00Z	20	0.4
1998-07-23T05:00:00Z	21	0.4
1998-07-23T05:00:00Z	22	0.4
1998-07-23T05:00:00Z	23	0.4
1998-07-23T05:00:00Z	24	0.4
1998-08-02T05:00:00Z	0	9.8
1998-08-02T05:00:00Z	1	9.7
1998-08-02T05:00:00Z	2	9.6
1998-08-02T05:00:00Z	3	9.3
1998-08-02T05:00:00Z	4	8.7
1998-08-02T05:00:00Z	5	8.4
1998-08-02T05:00:00Z	6	8.1
1998-08-02T05:00:00Z	7	7.1
1998-08-02T05:00:00Z	8	3.2
1998-08-02T05:00:00Z	9	0.4
1998-08-02T05:00:00Z	10	0.3
1998-08-02T05:00:00Z	11	0.3
1998-08-02T05:00:00Z	12	0.3
1998-08-02T05:00:00Z	13	0.3
1998-08-02T05:00:00Z	14	0.3
1998-08-02T05:00:00Z	15	0.3
1998-08-02T05:00:00Z	16	0.3
1998-08-02T05:00:00Z	17	0.3
1998-08-02T05:00:00Z	18	0.3
1998-08-02T05:00:00Z	19	0.3
1998-08-02T05:00:00Z	20	0.3
1998-08-02T05:00:00Z	21	0.3
1998-08-02T05:00:00Z	22	0.3
1998-08-02T05:00:00Z	23	0.3
1998-08-02T05:00:00Z	24	0.3
1998-08-18T05:00:00Z	0	8.4
1998-08-18T05:00:00Z	1	8.4
1998-08-18T05:00:00Z	2	8.4
1998-08-18T05:00:00Z	3	8.5
1998-08-18T05:00:00Z	4	8.5
1998-08-18T05:00:00Z	5	8.5
1998-08-18T05:00:00Z	6	8.3
1998-08-18T05:00:00Z	7	5.8
1998-08-18T05:00:00Z	8	3.4
1998-08-18T05:00:00Z	9	0.4
1998-08-18T05:00:00Z	10	0.4
1998-08-18T05:00:00Z	11	0.5
1998-08-18T05:00:00Z	12	0.4
1998-08-18T05:00:00Z	13	0.5
1998-08-18T05:00:00Z	14	0.5
1998-08-18T05:00:00Z	15	0.5
1998-08-18T05:00:00Z	16	0.5
1998-08-18T05:00:00Z	17	0.6
1998-08-18T05:00:00Z	18	0.6
1998-08-18T05:00:00Z	19	0.6
1998-08-18T05:00:00Z	20	0.6
1998-08-18T05:00:00Z	21	0.6
1998-08-18T05:00:00Z	22	0.5
1998-08-18T05:00:00Z	23	0.5
1998-08-18T05:00:00Z	24	0.5
1998-09-02T05:00:00Z	0	8.3
1998-09-02T05:00:00Z	1	7.9
1998-09-02T05:00:00Z	2	7.8
1998-09-02T05:00:00Z	3	7.7
1998-09-02T05:00:00Z	4	7.7
1998-09-02T05:00:00Z	5	7.7
1998-09-02T05:00:00Z	6	7.7
1998-09-02T05:00:00Z	7	7.7
1998-09-02T05:00:00Z	8	7.7
1998-09-02T05:00:00Z	9	7.7
1998-09-02T05:00:00Z	10	7.7
1998-09-02T05:00:00Z	11	1.1
1998-09-02T05:00:00Z	12	0.9
1998-09-02T05:00:00Z	13	0.9
1998-09-02T05:00:00Z	14	1
1998-09-02T05:00:00Z	15	1
1998-09-02T05:00:00Z	16	1
1998-09-02T05:00:00Z	17	0.9
1998-09-02T05:00:00Z	18	1.1
1998-09-02T05:00:00Z	19	0.9
1998-09-02T05:00:00Z	20	1
1998-09-02T05:00:00Z	21	0.8
1998-09-02T05:00:00Z	22	0.9
1998-09-02T05:00:00Z	23	0.9
1998-09-28T05:00:00Z	0	8.2
1998-09-28T05:00:00Z	1	8.2
1998-09-28T05:00:00Z	2	8.2
1998-09-28T05:00:00Z	3	8.1
1998-09-28T05:00:00Z	4	8.1
1998-09-28T05:00:00Z	5	7.9
1998-09-28T05:00:00Z	6	7.9
1998-09-28T05:00:00Z	7	7.9
1998-09-28T05:00:00Z	8	7.9
1998-09-28T05:00:00Z	9	7.9
1998-09-28T05:00:00Z	10	7.5
1998-09-28T05:00:00Z	11	7.5
1998-09-28T05:00:00Z	12	0.6
1998-09-28T05:00:00Z	13	0.4
1998-09-28T05:00:00Z	14	0.3
1998-09-28T05:00:00Z	15	0.3
1998-09-28T05:00:00Z	16	0.3
1998-09-28T05:00:00Z	17	0.2
1998-09-28T05:00:00Z	18	0.2
1998-09-28T05:00:00Z	19	0.2
1998-09-28T05:00:00Z	20	0.2
1998-09-28T05:00:00Z	21	0.2
1998-09-28T05:00:00Z	22	0.3
1998-09-28T05:00:00Z	23	0.3
1998-10-27T06:00:00Z	0	9.6
1998-10-27T06:00:00Z	1	9.6
1998-10-27T06:00:00Z	2	9.4
1998-10-27T06:00:00Z	3	9.4
1998-10-27T06:00:00Z	4	9.3
1998-10-27T06:00:00Z	5	9.3
1998-10-27T06:00:00Z	6	9.1
1998-10-27T06:00:00Z	7	8.9
1998-10-27T06:00:00Z	8	8.5
1998-10-27T06:00:00Z	9	8.4
1998-10-27T06:00:00Z	10	8.3
1998-10-27T06:00:00Z	11	8.5
1998-10-27T06:00:00Z	12	8.4
1998-10-27T06:00:00Z	13	8.4
1998-10-27T06:00:00Z	14	8.4
1998-10-27T06:00:00Z	15	8.3
1998-10-27T06:00:00Z	16	8
1998-10-27T06:00:00Z	17	7.2
1998-10-27T06:00:00Z	18	0.7
1998-10-27T06:00:00Z	19	0.4
1998-10-27T06:00:00Z	20	0.3
1998-10-27T06:00:00Z	21	0.2
1998-10-27T06:00:00Z	22	0.2
1998-10-27T06:00:00Z	23	0.2
1998-11-23T06:00:00Z	0	11.1
1998-11-23T06:00:00Z	1	11
1998-11-23T06:00:00Z	2	10.8
1998-11-23T06:00:00Z	3	10.8
1998-11-23T06:00:00Z	4	10.8
1998-11-23T06:00:00Z	5	10.8
1998-11-23T06:00:00Z	6	10.7
1998-11-23T06:00:00Z	7	10.7
1998-11-23T06:00:00Z	8	10.8
1998-11-23T06:00:00Z	9	10.7
1998-11-23T06:00:00Z	10	10.7
1998-11-23T06:00:00Z	11	10.8
1998-11-23T06:00:00Z	12	10.7
1998-11-23T06:00:00Z	13	10.7
1998-11-23T06:00:00Z	14	10.7
1998-11-23T06:00:00Z	15	10.7
1998-11-23T06:00:00Z	16	10.7
1998-11-23T06:00:00Z	17	10.7
1998-11-23T06:00:00Z	18	10.7
1998-11-23T06:00:00Z	19	10.7
1998-11-23T06:00:00Z	20	10.7
1999-01-25T06:00:00Z	0	15
1999-01-25T06:00:00Z	1	14.4
1999-01-25T06:00:00Z	2	13.9
1999-01-25T06:00:00Z	3	13.4
1999-01-25T06:00:00Z	4	13.7
1999-01-25T06:00:00Z	5	13.8
1999-01-25T06:00:00Z	6	13
1999-01-25T06:00:00Z	7	13.3
1999-01-25T06:00:00Z	8	13.2
1999-01-25T06:00:00Z	9	12.9
1999-01-25T06:00:00Z	10	12.9
1999-01-25T06:00:00Z	11	12.9
1999-01-25T06:00:00Z	12	13
1999-01-25T06:00:00Z	13	13
1999-01-25T06:00:00Z	14	12.6
1999-01-25T06:00:00Z	15	12.4
1999-01-25T06:00:00Z	17	11.4
1999-01-25T06:00:00Z	18	10.4
1999-01-25T06:00:00Z	19	8.4
1999-01-25T06:00:00Z	20	6.3
1999-01-25T06:00:00Z	21	5.9
1999-01-25T06:00:00Z	22	6.8
1999-01-25T06:00:00Z	23	6.5
1999-02-22T06:00:00Z	0	12
1999-02-22T06:00:00Z	1	11.9
1999-02-22T06:00:00Z	2	11.9
1999-02-22T06:00:00Z	3	12
1999-02-22T06:00:00Z	4	12
1999-02-22T06:00:00Z	5	12.1
1999-02-22T06:00:00Z	6	12.2
1999-02-22T06:00:00Z	7	12.3
1999-02-22T06:00:00Z	8	12.3
1999-02-22T06:00:00Z	9	12.3
1999-02-22T06:00:00Z	10	12.4
1999-02-22T06:00:00Z	11	12.4
1999-02-22T06:00:00Z	12	12.4
1999-02-22T06:00:00Z	13	12.4
1999-02-22T06:00:00Z	14	12.4
1999-02-22T06:00:00Z	15	12.4
1999-02-22T06:00:00Z	16	10.3
1999-02-22T06:00:00Z	17	9.1
1999-02-22T06:00:00Z	18	6.5
1999-02-22T06:00:00Z	19	5
1999-02-22T06:00:00Z	20	2.4
1999-02-22T06:00:00Z	21	3.9
1999-02-22T06:00:00Z	22	0.8
1999-03-29T06:00:00Z	0	13.7
1999-03-29T06:00:00Z	1	13.7
1999-03-29T06:00:00Z	2	13.7
1999-03-29T06:00:00Z	3	13.7
1999-03-29T06:00:00Z	4	13.7
1999-03-29T06:00:00Z	5	13.7
1999-03-29T06:00:00Z	6	13.7
1999-03-29T06:00:00Z	7	13.7
1999-03-29T06:00:00Z	8	13.7
1999-03-29T06:00:00Z	9	13.7
1999-03-29T06:00:00Z	10	13.7
1999-03-29T06:00:00Z	11	13.7
1999-03-29T06:00:00Z	12	13.7
1999-03-29T06:00:00Z	13	13.7
1999-03-29T06:00:00Z	14	13.7
1999-03-29T06:00:00Z	15	13.7
1999-03-29T06:00:00Z	16	13.7
1999-03-29T06:00:00Z	17	13.7
1999-03-29T06:00:00Z	18	13.7
1999-03-29T06:00:00Z	19	13.7
1999-03-29T06:00:00Z	20	13.7
1999-04-12T05:00:00Z	0	12
1999-04-12T05:00:00Z	1	12
1999-04-12T05:00:00Z	2	12
1999-04-12T05:00:00Z	3	12
1999-04-12T05:00:00Z	4	12
1999-04-12T05:00:00Z	5	12
1999-04-12T05:00:00Z	6	12
1999-04-12T05:00:00Z	7	12
1999-04-12T05:00:00Z	8	11.9
1999-04-12T05:00:00Z	9	11.9
1999-04-12T05:00:00Z	10	11.9
1999-04-12T05:00:00Z	11	11.9
1999-04-12T05:00:00Z	12	11.9
1999-04-12T05:00:00Z	13	11.9
1999-04-12T05:00:00Z	14	11.9
1999-04-12T05:00:00Z	15	11.9
1999-04-12T05:00:00Z	16	11.9
1999-04-12T05:00:00Z	17	11.9
1999-04-12T05:00:00Z	18	11.9
1999-04-12T05:00:00Z	19	11.9
